filenames,true_labels,predict_labels,confianzas,probs
4709.jpg,0,1,0.9713411331176758,0.9713411331176758
4729.jpg,0,1,0.679879367351532,0.679879367351532
4741.jpg,0,1,0.8568081259727478,0.8568081259727478
4745.jpg,0,1,0.5050004124641418,0.5050004124641418
4755.jpg,0,1,0.5558894872665405,0.5558894872665405
475.jpg,0,1,0.5044890642166138,0.5044890642166138
4760.jpg,0,1,0.9880829453468323,0.9880829453468323
4762.jpg,0,1,0.7858011722564697,0.7858011722564697
4763.jpg,0,1,0.5557485818862915,0.5557485818862915
476.jpg,0,1,0.9615072011947632,0.9615072011947632
4772.jpg,0,1,0.6758275032043457,0.6758275032043457
4783.jpg,0,1,0.9822918176651001,0.9822918176651001
4787.jpg,0,1,0.8944726586341858,0.8944726586341858
4792.jpg,0,0,0.5345611572265625,0.4654388427734375
4793.jpg,0,1,0.9912459254264832,0.9912459254264832
4794.jpg,0,1,0.8169549703598022,0.8169549703598022
4809.jpg,0,1,0.6005480885505676,0.6005480885505676
4817.jpg,0,1,0.8573310375213623,0.8573310375213623
4826.jpg,0,1,0.8844040036201477,0.8844040036201477
4827.jpg,0,1,0.9502378702163696,0.9502378702163696
4835.jpg,0,0,0.532555341720581,0.46744465827941895
4845.jpg,0,1,0.597406804561615,0.597406804561615
4854.jpg,0,1,0.6094599366188049,0.6094599366188049
4861.jpg,0,1,0.8534790277481079,0.8534790277481079
4863.jpg,0,1,0.9864974617958069,0.9864974617958069
4868.jpg,0,1,0.9218903183937073,0.9218903183937073
4881.jpg,0,1,0.8562802672386169,0.8562802672386169
4889.jpg,0,1,0.9788187742233276,0.9788187742233276
4905.jpg,0,1,0.7422724366188049,0.7422724366188049
4907.jpg,0,1,0.5015264749526978,0.5015264749526978
4913.jpg,0,1,0.5691996812820435,0.5691996812820435
4920.jpg,0,1,0.7488212585449219,0.7488212585449219
4927.jpg,0,1,0.6832243204116821,0.6832243204116821
4933.jpg,0,1,0.9328673481941223,0.9328673481941223
4941.jpg,0,1,0.6840024590492249,0.6840024590492249
494.jpg,0,1,0.9401261210441589,0.9401261210441589
4959.jpg,0,1,0.991926372051239,0.991926372051239
4965.jpg,0,1,0.6689361929893494,0.6689361929893494
4966.jpg,0,1,0.9944230914115906,0.9944230914115906
496.jpg,0,1,0.7314103245735168,0.7314103245735168
4970.jpg,0,1,0.6251003742218018,0.6251003742218018
4978.jpg,0,1,0.8233637809753418,0.8233637809753418
4986.jpg,0,1,0.9418177604675293,0.9418177604675293
498.jpg,0,1,0.842326819896698,0.842326819896698
4992.jpg,0,1,0.6121318936347961,0.6121318936347961
4995.jpg,0,1,0.8930094838142395,0.8930094838142395
5002.jpg,0,1,0.9734825491905212,0.9734825491905212
5005.jpg,0,1,0.742174506187439,0.742174506187439
5008.jpg,0,1,0.8917010426521301,0.8917010426521301
5011.jpg,0,1,0.9899312257766724,0.9899312257766724
5012.jpg,0,1,0.8574491143226624,0.8574491143226624
5018.jpg,0,1,0.6890652179718018,0.6890652179718018
501.jpg,0,1,0.5543442964553833,0.5543442964553833
5029.jpg,0,1,0.6160401701927185,0.6160401701927185
5032.jpg,0,1,0.8852136135101318,0.8852136135101318
503.jpg,0,1,0.9323607087135315,0.9323607087135315
5043.jpg,0,1,0.8011869788169861,0.8011869788169861
5047.jpg,0,1,0.5482479929924011,0.5482479929924011
5048.jpg,0,1,0.947818398475647,0.947818398475647
5050.jpg,0,1,0.7774341702461243,0.7774341702461243
5051.jpg,0,1,0.6742537617683411,0.6742537617683411
5058.jpg,0,1,0.8034900426864624,0.8034900426864624
5062.jpg,0,1,0.9406327605247498,0.9406327605247498
5063.jpg,0,1,0.9841005802154541,0.9841005802154541
5064.jpg,0,1,0.5901188850402832,0.5901188850402832
5072.jpg,0,1,0.9962127208709717,0.9962127208709717
5073.jpg,0,1,0.6730638742446899,0.6730638742446899
5081.jpg,0,1,0.576239824295044,0.576239824295044
509.jpg,0,0,0.5103394389152527,0.4896605610847473
5103.jpg,0,1,0.9345078468322754,0.9345078468322754
5105.jpg,0,1,0.8295465111732483,0.8295465111732483
5111.jpg,0,1,0.5044072270393372,0.5044072270393372
5114.jpg,0,1,0.8383072018623352,0.8383072018623352
5119.jpg,0,1,0.9139972925186157,0.9139972925186157
5128.jpg,0,0,0.5480558276176453,0.45194417238235474
512.jpg,0,1,0.648542582988739,0.648542582988739
5146.jpg,0,1,0.760358989238739,0.760358989238739
5148.jpg,0,0,0.5081626772880554,0.4918373227119446
5154.jpg,0,1,0.6430409550666809,0.6430409550666809
5173.jpg,0,1,0.9900231957435608,0.9900231957435608
5187.jpg,0,1,0.7880322337150574,0.7880322337150574
518.jpg,0,1,0.6169598698616028,0.6169598698616028
5198.jpg,0,1,0.5336818695068359,0.5336818695068359
5202.jpg,0,1,0.5196586847305298,0.5196586847305298
5212.jpg,0,1,0.5398675799369812,0.5398675799369812
5233.jpg,0,1,0.6618921756744385,0.6618921756744385
5240.jpg,0,1,0.8711016774177551,0.8711016774177551
5241.jpg,0,1,0.7807415127754211,0.7807415127754211
5259.jpg,0,1,0.9832255244255066,0.9832255244255066
5269.jpg,0,1,0.7411815524101257,0.7411815524101257
5288.jpg,0,1,0.9692287445068359,0.9692287445068359
5301.jpg,0,1,0.7937090992927551,0.7937090992927551
530.jpg,0,1,0.9716715812683105,0.9716715812683105
5313.jpg,0,1,0.8208905458450317,0.8208905458450317
5322.jpg,0,1,0.6590368747711182,0.6590368747711182
5324.jpg,0,1,0.5331462025642395,0.5331462025642395
5329.jpg,0,1,0.6685149073600769,0.6685149073600769
532.jpg,0,1,0.9417576193809509,0.9417576193809509
5330.jpg,0,1,0.6257149577140808,0.6257149577140808
5338.jpg,0,1,0.9295184016227722,0.9295184016227722
5343.jpg,0,1,0.8873926401138306,0.8873926401138306
5347.jpg,0,1,0.9881168603897095,0.9881168603897095
5349.jpg,0,1,0.76873379945755,0.76873379945755
5351.jpg,0,1,0.6906300187110901,0.6906300187110901
5355.jpg,0,1,0.990041971206665,0.990041971206665
5361.jpg,0,1,0.9478834271430969,0.9478834271430969
5365.jpg,0,1,0.7216930389404297,0.7216930389404297
5367.jpg,0,1,0.8537895083427429,0.8537895083427429
5368.jpg,0,1,0.9136753678321838,0.9136753678321838
5375.jpg,0,1,0.6612040400505066,0.6612040400505066
5379.jpg,0,1,0.9498167037963867,0.9498167037963867
5384.jpg,0,1,0.8297852873802185,0.8297852873802185
5385.jpg,0,1,0.5552210211753845,0.5552210211753845
5387.jpg,0,1,0.7478037476539612,0.7478037476539612
5395.jpg,0,0,0.537359893321991,0.46264010667800903
5401.jpg,0,1,0.9420469999313354,0.9420469999313354
5404.jpg,0,1,0.8913677930831909,0.8913677930831909
5416.jpg,0,1,0.822849690914154,0.822849690914154
541.jpg,0,1,0.5176181793212891,0.5176181793212891
5422.jpg,0,1,0.9580166339874268,0.9580166339874268
5424.jpg,0,0,0.5151869654655457,0.48481303453445435
5429.jpg,0,0,0.5059531927108765,0.49404680728912354
5433.jpg,0,1,0.955726146697998,0.955726146697998
5434.jpg,0,1,0.6382533311843872,0.6382533311843872
5436.jpg,0,1,0.9749214053153992,0.9749214053153992
5442.jpg,0,1,0.9222678542137146,0.9222678542137146
5458.jpg,0,1,0.8374707698822021,0.8374707698822021
5474.jpg,0,1,0.5429078340530396,0.5429078340530396
5475.jpg,0,1,0.895424485206604,0.895424485206604
5484.jpg,0,1,0.6926565766334534,0.6926565766334534
5485.jpg,0,1,0.9294544458389282,0.9294544458389282
5486.jpg,0,1,0.8259308338165283,0.8259308338165283
5489.jpg,0,1,0.9095189571380615,0.9095189571380615
5494.jpg,0,1,0.9835657477378845,0.9835657477378845
5495.jpg,0,1,0.5904781818389893,0.5904781818389893
5496.jpg,0,1,0.9019123315811157,0.9019123315811157
54.jpg,0,1,0.9974241256713867,0.9974241256713867
5501.jpg,0,1,0.5110012888908386,0.5110012888908386
5510.jpg,0,1,0.8066720962524414,0.8066720962524414
5512.jpg,0,1,0.6697131395339966,0.6697131395339966
551.jpg,0,1,0.9712863564491272,0.9712863564491272
5520.jpg,0,1,0.9834686517715454,0.9834686517715454
5531.jpg,0,1,0.7968406081199646,0.7968406081199646
5532.jpg,0,1,0.5866724252700806,0.5866724252700806
5536.jpg,0,1,0.5207971334457397,0.5207971334457397
5537.jpg,0,1,0.8035922646522522,0.8035922646522522
5541.jpg,0,1,0.8497421145439148,0.8497421145439148
5546.jpg,0,1,0.5004304051399231,0.5004304051399231
5558.jpg,0,1,0.52032071352005,0.52032071352005
555.jpg,0,1,0.5022894144058228,0.5022894144058228
5560.jpg,0,1,0.9964631199836731,0.9964631199836731
5562.jpg,0,1,0.9809912443161011,0.9809912443161011
5570.jpg,0,1,0.624525249004364,0.624525249004364
5580.jpg,0,1,0.7092261910438538,0.7092261910438538
5593.jpg,0,1,0.6092597246170044,0.6092597246170044
5594.jpg,0,1,0.7426820993423462,0.7426820993423462
5601.jpg,0,1,0.7611353993415833,0.7611353993415833
5613.jpg,0,1,0.7176450490951538,0.7176450490951538
5615.jpg,0,0,0.5420865416526794,0.45791345834732056
5624.jpg,0,1,0.7848519682884216,0.7848519682884216
5626.jpg,0,1,0.8552688956260681,0.8552688956260681
5629.jpg,0,1,0.9745239019393921,0.9745239019393921
5631.jpg,0,1,0.5321250557899475,0.5321250557899475
5648.jpg,0,1,0.9127115607261658,0.9127115607261658
564.jpg,0,1,0.8513734340667725,0.8513734340667725
5651.jpg,0,1,0.9178707599639893,0.9178707599639893
5653.jpg,0,1,0.5213894844055176,0.5213894844055176
5661.jpg,0,1,0.9562603831291199,0.9562603831291199
5670.jpg,0,1,0.89210045337677,0.89210045337677
5684.jpg,0,1,0.8347035646438599,0.8347035646438599
5692.jpg,0,1,0.8751266598701477,0.8751266598701477
5694.jpg,0,1,0.9673048853874207,0.9673048853874207
5698.jpg,0,1,0.8976473808288574,0.8976473808288574
569.jpg,0,1,0.5161805748939514,0.5161805748939514
5711.jpg,0,1,0.578670859336853,0.578670859336853
5720.jpg,0,1,0.77921462059021,0.77921462059021
5723.jpg,0,1,0.9362595081329346,0.9362595081329346
5724.jpg,0,1,0.9237699508666992,0.9237699508666992
5732.jpg,0,1,0.768761932849884,0.768761932849884
5739.jpg,0,1,0.9934497475624084,0.9934497475624084
5741.jpg,0,1,0.5418356657028198,0.5418356657028198
5746.jpg,0,1,0.7525317072868347,0.7525317072868347
5753.jpg,0,1,0.8751757144927979,0.8751757144927979
5755.jpg,0,1,0.6273295879364014,0.6273295879364014
5758.jpg,0,1,0.5315134525299072,0.5315134525299072
5760.jpg,0,1,0.8732852935791016,0.8732852935791016
5767.jpg,0,1,0.769490122795105,0.769490122795105
5769.jpg,0,1,0.6925188302993774,0.6925188302993774
5776.jpg,0,1,0.7810277342796326,0.7810277342796326
5777.jpg,0,1,0.5907461047172546,0.5907461047172546
5780.jpg,0,1,0.9804672598838806,0.9804672598838806
5788.jpg,0,1,0.5466780066490173,0.5466780066490173
5792.jpg,0,1,0.9806838631629944,0.9806838631629944
5794.jpg,0,1,0.9985924363136292,0.9985924363136292
5800.jpg,0,1,0.8669360280036926,0.8669360280036926
5806.jpg,0,1,0.9511142373085022,0.9511142373085022
580.jpg,0,1,0.5058315992355347,0.5058315992355347
5813.jpg,0,1,0.9694319367408752,0.9694319367408752
5822.jpg,0,1,0.9193284511566162,0.9193284511566162
5824.jpg,0,1,0.7156198620796204,0.7156198620796204
5826.jpg,0,1,0.988746702671051,0.988746702671051
582.jpg,0,1,0.7843214869499207,0.7843214869499207
5832.jpg,0,1,0.5842260718345642,0.5842260718345642
5835.jpg,0,1,0.9624165296554565,0.9624165296554565
5846.jpg,0,1,0.7549412250518799,0.7549412250518799
5849.jpg,0,0,0.5087041854858398,0.49129581451416016
5867.jpg,0,1,0.6755339503288269,0.6755339503288269
5877.jpg,0,1,0.9353755712509155,0.9353755712509155
5882.jpg,0,1,0.8755258321762085,0.8755258321762085
5891.jpg,0,1,0.7928483486175537,0.7928483486175537
5897.jpg,0,1,0.7708218097686768,0.7708218097686768
5903.jpg,0,1,0.9764777421951294,0.9764777421951294
5910.jpg,0,1,0.7635459303855896,0.7635459303855896
5911.jpg,0,1,0.7639083862304688,0.7639083862304688
5920.jpg,0,1,0.9252762198448181,0.9252762198448181
5928.jpg,0,1,0.6050409078598022,0.6050409078598022
5930.jpg,0,1,0.9295287132263184,0.9295287132263184
5941.jpg,0,1,0.6118753552436829,0.6118753552436829
5947.jpg,0,1,0.5182380080223083,0.5182380080223083
5951.jpg,0,1,0.8444514274597168,0.8444514274597168
5959.jpg,0,1,0.7438336610794067,0.7438336610794067
5960.jpg,0,0,0.5378127694129944,0.4621872305870056
5962.jpg,0,1,0.8801062107086182,0.8801062107086182
5971.jpg,0,1,0.8734297752380371,0.8734297752380371
5974.jpg,0,1,0.819204568862915,0.819204568862915
5997.jpg,0,1,0.5303338766098022,0.5303338766098022
599.jpg,0,1,0.9463066458702087,0.9463066458702087
6004.jpg,0,0,0.5208199620246887,0.4791800379753113
6005.jpg,0,1,0.9408547282218933,0.9408547282218933
6009.jpg,0,1,0.820378303527832,0.820378303527832
6021.jpg,0,1,0.9546865224838257,0.9546865224838257
6031.jpg,0,1,0.7331010103225708,0.7331010103225708
6034.jpg,0,1,0.9930664300918579,0.9930664300918579
6037.jpg,0,1,0.8906614780426025,0.8906614780426025
6038.jpg,0,1,0.6910045742988586,0.6910045742988586
6046.jpg,0,1,0.9387718439102173,0.9387718439102173
6048.jpg,0,1,0.997495710849762,0.997495710849762
6051.jpg,0,1,0.9619247317314148,0.9619247317314148
6068.jpg,0,1,0.8426449298858643,0.8426449298858643
6073.jpg,0,1,0.9938958287239075,0.9938958287239075
6075.jpg,0,1,0.597257137298584,0.597257137298584
607.jpg,0,1,0.8675243258476257,0.8675243258476257
6083.jpg,0,0,0.5259028673171997,0.4740971326828003
6085.jpg,0,0,0.5347182154655457,0.46528178453445435
6087.jpg,0,1,0.8981053829193115,0.8981053829193115
6091.jpg,0,1,0.698975145816803,0.698975145816803
6094.jpg,0,1,0.9745711088180542,0.9745711088180542
6095.jpg,0,1,0.5971120595932007,0.5971120595932007
6098.jpg,0,1,0.9547998309135437,0.9547998309135437
609.jpg,0,0,0.5470598340034485,0.4529401659965515
610.jpg,0,1,0.9589411616325378,0.9589411616325378
6125.jpg,0,1,0.8522117137908936,0.8522117137908936
6129.jpg,0,1,0.7918744087219238,0.7918744087219238
6130.jpg,0,1,0.8731848001480103,0.8731848001480103
6136.jpg,0,1,0.9766668081283569,0.9766668081283569
6138.jpg,0,1,0.9614889025688171,0.9614889025688171
6145.jpg,0,1,0.772871196269989,0.772871196269989
614.jpg,0,1,0.7780894041061401,0.7780894041061401
6153.jpg,0,1,0.5507475137710571,0.5507475137710571
6161.jpg,0,1,0.5725821852684021,0.5725821852684021
6167.jpg,0,1,0.9851837158203125,0.9851837158203125
6171.jpg,0,1,0.5719759464263916,0.5719759464263916
617.jpg,0,1,0.8779376149177551,0.8779376149177551
6181.jpg,0,0,0.5138924717903137,0.4861075282096863
6192.jpg,0,1,0.938161313533783,0.938161313533783
6196.jpg,0,1,0.9874991774559021,0.9874991774559021
6198.jpg,0,0,0.5228998064994812,0.4771001935005188
61.jpg,0,1,0.8513520956039429,0.8513520956039429
6205.jpg,0,1,0.9206212759017944,0.9206212759017944
6206.jpg,0,1,0.7634742856025696,0.7634742856025696
6239.jpg,0,1,0.6152470111846924,0.6152470111846924
623.jpg,0,1,0.5964258313179016,0.5964258313179016
6260.jpg,0,1,0.5412283539772034,0.5412283539772034
6277.jpg,0,1,0.7680228352546692,0.7680228352546692
6284.jpg,0,1,0.6367232203483582,0.6367232203483582
6297.jpg,0,1,0.6814596652984619,0.6814596652984619
6299.jpg,0,1,0.7954402565956116,0.7954402565956116
6303.jpg,0,1,0.6424847841262817,0.6424847841262817
6304.jpg,0,1,0.9561095833778381,0.9561095833778381
6306.jpg,0,1,0.5477798581123352,0.5477798581123352
6307.jpg,0,1,0.7441121339797974,0.7441121339797974
6312.jpg,0,0,0.5383120179176331,0.46168798208236694
6323.jpg,0,1,0.6332497596740723,0.6332497596740723
6327.jpg,0,1,0.970066487789154,0.970066487789154
6330.jpg,0,1,0.8687129020690918,0.8687129020690918
6331.jpg,0,1,0.7641976475715637,0.7641976475715637
6336.jpg,0,1,0.9799841046333313,0.9799841046333313
6337.jpg,0,1,0.9778458476066589,0.9778458476066589
6341.jpg,0,1,0.6739616394042969,0.6739616394042969
6342.jpg,0,0,0.5236014723777771,0.4763985276222229
6343.jpg,0,1,0.5364145636558533,0.5364145636558533
6348.jpg,0,1,0.7707757949829102,0.7707757949829102
6349.jpg,0,1,0.9681799411773682,0.9681799411773682
6350.jpg,0,1,0.9803810715675354,0.9803810715675354
635.jpg,0,1,0.506035566329956,0.506035566329956
6368.jpg,0,1,0.8300856947898865,0.8300856947898865
636.jpg,0,1,0.9701038002967834,0.9701038002967834
6371.jpg,0,1,0.5927914977073669,0.5927914977073669
6372.jpg,0,1,0.7820061445236206,0.7820061445236206
6390.jpg,0,1,0.8029276728630066,0.8029276728630066
6409.jpg,0,1,0.7423167824745178,0.7423167824745178
641.jpg,0,0,0.5488085746765137,0.45119142532348633
6426.jpg,0,1,0.9616885185241699,0.9616885185241699
6437.jpg,0,1,0.8563012480735779,0.8563012480735779
6444.jpg,0,1,0.6390089392662048,0.6390089392662048
6463.jpg,0,1,0.8339166045188904,0.8339166045188904
6464.jpg,0,1,0.8817466497421265,0.8817466497421265
6470.jpg,0,1,0.8751527070999146,0.8751527070999146
6480.jpg,0,0,0.518875777721405,0.48112422227859497
6485.jpg,0,1,0.8561649322509766,0.8561649322509766
6495.jpg,0,1,0.8110125064849854,0.8110125064849854
64.jpg,0,0,0.5469481945037842,0.4530518054962158
6503.jpg,0,1,0.9884122014045715,0.9884122014045715
6506.jpg,0,1,0.9278958439826965,0.9278958439826965
650.jpg,0,1,0.9528798460960388,0.9528798460960388
6525.jpg,0,1,0.7701280117034912,0.7701280117034912
6531.jpg,0,1,0.5501595139503479,0.5501595139503479
6533.jpg,0,1,0.6747620105743408,0.6747620105743408
653.jpg,0,1,0.9622126221656799,0.9622126221656799
6544.jpg,0,1,0.5452936887741089,0.5452936887741089
6560.jpg,0,1,0.6274037957191467,0.6274037957191467
656.jpg,0,1,0.9741705656051636,0.9741705656051636
6600.jpg,0,1,0.8574569225311279,0.8574569225311279
6615.jpg,0,1,0.8415693044662476,0.8415693044662476
6618.jpg,0,1,0.9021760821342468,0.9021760821342468
6624.jpg,0,1,0.9213410019874573,0.9213410019874573
6629.jpg,0,1,0.7156558036804199,0.7156558036804199
662.jpg,0,1,0.6300327777862549,0.6300327777862549
6641.jpg,0,1,0.9304490089416504,0.9304490089416504
6655.jpg,0,1,0.6325701475143433,0.6325701475143433
6660.jpg,0,1,0.584132969379425,0.584132969379425
6662.jpg,0,1,0.9070444107055664,0.9070444107055664
6673.jpg,0,1,0.9527627229690552,0.9527627229690552
6686.jpg,0,1,0.6385644674301147,0.6385644674301147
668.jpg,0,1,0.6565963625907898,0.6565963625907898
6695.jpg,0,1,0.9542324542999268,0.9542324542999268
6699.jpg,0,1,0.7947030663490295,0.7947030663490295
6714.jpg,0,1,0.6914266347885132,0.6914266347885132
6715.jpg,0,1,0.8017139434814453,0.8017139434814453
6719.jpg,0,0,0.5300577282905579,0.46994227170944214
6720.jpg,0,1,0.9252436757087708,0.9252436757087708
6734.jpg,0,1,0.715488076210022,0.715488076210022
6736.jpg,0,1,0.9209824204444885,0.9209824204444885
6737.jpg,0,1,0.7540880441665649,0.7540880441665649
6740.jpg,0,1,0.5375622510910034,0.5375622510910034
6756.jpg,0,1,0.5206516981124878,0.5206516981124878
6765.jpg,0,1,0.939526379108429,0.939526379108429
6772.jpg,0,1,0.7713437080383301,0.7713437080383301
6785.jpg,0,1,0.7537335157394409,0.7537335157394409
6798.jpg,0,1,0.9022646546363831,0.9022646546363831
6801.jpg,0,1,0.5166471004486084,0.5166471004486084
6819.jpg,0,1,0.8326907157897949,0.8326907157897949
6821.jpg,0,1,0.5343906283378601,0.5343906283378601
6822.jpg,0,1,0.9933144450187683,0.9933144450187683
6838.jpg,0,1,0.5862336158752441,0.5862336158752441
6846.jpg,0,1,0.6306876540184021,0.6306876540184021
6849.jpg,0,1,0.9600878357887268,0.9600878357887268
684.jpg,0,1,0.6176498532295227,0.6176498532295227
6852.jpg,0,1,0.9576151371002197,0.9576151371002197
6868.jpg,0,1,0.7461140751838684,0.7461140751838684
6876.jpg,0,1,0.5404366254806519,0.5404366254806519
687.jpg,0,1,0.9601576328277588,0.9601576328277588
6894.jpg,0,1,0.7175857424736023,0.7175857424736023
6898.jpg,0,1,0.8683059215545654,0.8683059215545654
6905.jpg,0,1,0.7841923236846924,0.7841923236846924
6912.jpg,0,1,0.7297547459602356,0.7297547459602356
6915.jpg,0,0,0.5070744156837463,0.49292558431625366
6916.jpg,0,1,0.9676206111907959,0.9676206111907959
691.jpg,0,1,0.9716079831123352,0.9716079831123352
6926.jpg,0,1,0.8678213953971863,0.8678213953971863
692.jpg,0,1,0.7357894778251648,0.7357894778251648
6937.jpg,0,1,0.8937491774559021,0.8937491774559021
6940.jpg,0,1,0.9642994999885559,0.9642994999885559
6943.jpg,0,1,0.9322620034217834,0.9322620034217834
6945.jpg,0,1,0.7906638383865356,0.7906638383865356
6972.jpg,0,1,0.6945957541465759,0.6945957541465759
697.jpg,0,1,0.5675618052482605,0.5675618052482605
6987.jpg,0,1,0.713468074798584,0.713468074798584
6993.jpg,0,0,0.5227044224739075,0.47729557752609253
6995.jpg,0,1,0.8249104619026184,0.8249104619026184
6999.jpg,0,0,0.5472949743270874,0.4527050256729126
69.jpg,0,1,0.6745750308036804,0.6745750308036804
6.jpg,0,1,0.9711788892745972,0.9711788892745972
7002.jpg,0,1,0.9720423817634583,0.9720423817634583
7010.jpg,0,1,0.6355149149894714,0.6355149149894714
7012.jpg,0,1,0.9461309313774109,0.9461309313774109
7016.jpg,0,1,0.7747412323951721,0.7747412323951721
7018.jpg,0,1,0.6890871524810791,0.6890871524810791
7022.jpg,0,1,0.8508477807044983,0.8508477807044983
7026.jpg,0,1,0.8733047246932983,0.8733047246932983
7044.jpg,0,1,0.6638578176498413,0.6638578176498413
7048.jpg,0,1,0.7852034568786621,0.7852034568786621
7053.jpg,0,1,0.9705487489700317,0.9705487489700317
7055.jpg,0,1,0.9555305242538452,0.9555305242538452
7057.jpg,0,1,0.5873443484306335,0.5873443484306335
7059.jpg,0,1,0.5845029950141907,0.5845029950141907
7060.jpg,0,1,0.6557367444038391,0.6557367444038391
7062.jpg,0,1,0.6089775562286377,0.6089775562286377
7067.jpg,0,1,0.9307607412338257,0.9307607412338257
7071.jpg,0,1,0.8747478723526001,0.8747478723526001
7072.jpg,0,1,0.9129009246826172,0.9129009246826172
7085.jpg,0,1,0.6247999668121338,0.6247999668121338
7088.jpg,0,1,0.5941513776779175,0.5941513776779175
7092.jpg,0,1,0.8471972346305847,0.8471972346305847
709.jpg,0,1,0.993606448173523,0.993606448173523
7101.jpg,0,1,0.9481693506240845,0.9481693506240845
7106.jpg,0,1,0.5730340480804443,0.5730340480804443
7111.jpg,0,1,0.725274384021759,0.725274384021759
7114.jpg,0,1,0.9704421758651733,0.9704421758651733
7119.jpg,0,1,0.9920393228530884,0.9920393228530884
711.jpg,0,0,0.525871753692627,0.47412824630737305
7122.jpg,0,1,0.9943118095397949,0.9943118095397949
7136.jpg,0,1,0.6620584726333618,0.6620584726333618
7143.jpg,0,1,0.9986199140548706,0.9986199140548706
7151.jpg,0,0,0.5477690696716309,0.45223093032836914
715.jpg,0,1,0.7326498627662659,0.7326498627662659
7161.jpg,0,1,0.9434511065483093,0.9434511065483093
7182.jpg,0,1,0.5087464451789856,0.5087464451789856
7194.jpg,0,1,0.7014593482017517,0.7014593482017517
7198.jpg,0,1,0.9884533286094666,0.9884533286094666
7202.jpg,0,0,0.511700451374054,0.48829954862594604
7206.jpg,0,1,0.8800280690193176,0.8800280690193176
7214.jpg,0,1,0.926654040813446,0.926654040813446
7239.jpg,0,0,0.5435299873352051,0.4564700126647949
7240.jpg,0,1,0.5900459885597229,0.5900459885597229
7249.jpg,0,1,0.5361269116401672,0.5361269116401672
724.jpg,0,1,0.9702182412147522,0.9702182412147522
7251.jpg,0,1,0.8502153158187866,0.8502153158187866
7255.jpg,0,1,0.5885130167007446,0.5885130167007446
7260.jpg,0,1,0.7529186010360718,0.7529186010360718
7267.jpg,0,1,0.8553107380867004,0.8553107380867004
7274.jpg,0,1,0.756976306438446,0.756976306438446
7277.jpg,0,1,0.5815948843955994,0.5815948843955994
7284.jpg,0,1,0.9188075065612793,0.9188075065612793
7307.jpg,0,1,0.914770245552063,0.914770245552063
7323.jpg,0,1,0.5218647122383118,0.5218647122383118
7333.jpg,0,1,0.7191206812858582,0.7191206812858582
7336.jpg,0,1,0.5440816283226013,0.5440816283226013
7372.jpg,0,0,0.546318769454956,0.45368123054504395
7377.jpg,0,1,0.951256275177002,0.951256275177002
7380.jpg,0,1,0.5726857781410217,0.5726857781410217
738.jpg,0,1,0.9367823600769043,0.9367823600769043
7407.jpg,0,1,0.9492084383964539,0.9492084383964539
7408.jpg,0,1,0.6562149524688721,0.6562149524688721
7416.jpg,0,1,0.8598421812057495,0.8598421812057495
7428.jpg,0,1,0.7175050377845764,0.7175050377845764
742.jpg,0,0,0.541691243648529,0.45830875635147095
7431.jpg,0,1,0.9310179948806763,0.9310179948806763
7436.jpg,0,1,0.7978665828704834,0.7978665828704834
7442.jpg,0,1,0.7325541377067566,0.7325541377067566
7452.jpg,0,1,0.9920414090156555,0.9920414090156555
7467.jpg,0,1,0.7082692384719849,0.7082692384719849
7472.jpg,0,1,0.9239072799682617,0.9239072799682617
7476.jpg,0,1,0.5263185501098633,0.5263185501098633
7478.jpg,0,1,0.950877845287323,0.950877845287323
7491.jpg,0,1,0.5099053978919983,0.5099053978919983
7492.jpg,0,1,0.8230982422828674,0.8230982422828674
7496.jpg,0,0,0.519709050655365,0.480290949344635
7504.jpg,0,1,0.6398905515670776,0.6398905515670776
7509.jpg,0,1,0.6459659337997437,0.6459659337997437
7512.jpg,0,1,0.6838430762290955,0.6838430762290955
7518.jpg,0,1,0.603295087814331,0.603295087814331
7519.jpg,0,1,0.6887344717979431,0.6887344717979431
751.jpg,0,1,0.7955968976020813,0.7955968976020813
7522.jpg,0,1,0.7995697259902954,0.7995697259902954
7525.jpg,0,1,0.6553623676300049,0.6553623676300049
7527.jpg,0,1,0.8968596458435059,0.8968596458435059
7531.jpg,0,1,0.9929749965667725,0.9929749965667725
7536.jpg,0,1,0.9956502318382263,0.9956502318382263
753.jpg,0,1,0.5555025339126587,0.5555025339126587
7542.jpg,0,1,0.9324078559875488,0.9324078559875488
7545.jpg,0,1,0.8449347019195557,0.8449347019195557
7561.jpg,0,1,0.9001337289810181,0.9001337289810181
7574.jpg,0,1,0.5413001179695129,0.5413001179695129
7575.jpg,0,1,0.9367274641990662,0.9367274641990662
7576.jpg,0,1,0.8713039755821228,0.8713039755821228
7584.jpg,0,1,0.8736623525619507,0.8736623525619507
7585.jpg,0,1,0.7087010145187378,0.7087010145187378
7586.jpg,0,1,0.516228199005127,0.516228199005127
7593.jpg,0,1,0.6637382507324219,0.6637382507324219
75.jpg,0,1,0.9755613207817078,0.9755613207817078
7600.jpg,0,1,0.9258325695991516,0.9258325695991516
7606.jpg,0,1,0.6450031399726868,0.6450031399726868
7607.jpg,0,1,0.9787417054176331,0.9787417054176331
7617.jpg,0,1,0.5620568990707397,0.5620568990707397
7634.jpg,0,1,0.8271707892417908,0.8271707892417908
7636.jpg,0,1,0.9807852506637573,0.9807852506637573
